ltc_nBits: 3.90624        ltc_count: 1          btc_nBits: 7.81248         btc_count: 0          nHeight: 14         2024-04-10 13:07:52
ltc_nBits: 15.625         ltc_count: 1          btc_nBits: 31.2499         btc_count: 0          nHeight: 14         2024-04-10 13:08:06
ltc_nBits: 62.4999        ltc_count: 1          btc_nBits: 125             btc_count: 0          nHeight: 14         2024-04-10 13:08:20
ltc_nBits: 249.999        ltc_count: 1          btc_nBits: 499.999         btc_count: 0          nHeight: 14         2024-04-10 13:08:33
ltc_nBits: 999.998        ltc_count: 1          btc_nBits: 2000            btc_count: 0          nHeight: 14         2024-04-10 13:08:47
ltc_nBits: 3999.99        ltc_count: 1          btc_nBits: 7999.98         btc_count: 0          nHeight: 14         2024-04-10 13:09:00
ltc_nBits: 4.65654e-10    ltc_count: 1          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2          2024-04-10 13:21:46
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 4          2024-04-10 13:21:46
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 6          2024-04-10 13:21:46
ltc_nBits: 4.65655e-08    ltc_count: 2          btc_nBits: 4.65654e-07     btc_count: 0          nHeight: 8          2024-04-10 13:21:46
ltc_nBits: 9.31313e-07    ltc_count: 2          btc_nBits: 1.86262e-06     btc_count: 0          nHeight: 10         2024-04-10 13:21:46
ltc_nBits: 3.72525e-06    ltc_count: 2          btc_nBits: 7.45051e-06     btc_count: 0          nHeight: 12         2024-04-10 13:22:12
ltc_nBits: 1.49011e-05    ltc_count: 2          btc_nBits: 2.98023e-05     btc_count: 0          nHeight: 14         2024-04-10 13:22:15
ltc_nBits: 5.96045e-05    ltc_count: 1          btc_nBits: 0.000119209     btc_count: 0          nHeight: 14         2024-04-10 13:22:28
ltc_nBits: 0.000238418    ltc_count: 1          btc_nBits: 0.000476836     btc_count: 0          nHeight: 14         2024-04-10 13:22:42
ltc_nBits: 0.000953672    ltc_count: 1          btc_nBits: 0.00190734      btc_count: 0          nHeight: 14         2024-04-10 13:22:56
ltc_nBits: 0.00381469     ltc_count: 1          btc_nBits: 0.00762938      btc_count: 0          nHeight: 14         2024-04-10 13:23:09
ltc_nBits: 0.0152588      ltc_count: 1          btc_nBits: 0.0305175       btc_count: 0          nHeight: 14         2024-04-10 13:23:22
ltc_nBits: 0.061035       ltc_count: 1          btc_nBits: 0.12207         btc_count: 0          nHeight: 14         2024-04-10 13:23:36
ltc_nBits: 0.24414        ltc_count: 1          btc_nBits: 0.48828         btc_count: 0          nHeight: 14         2024-04-10 13:23:49
ltc_nBits: 0.97656        ltc_count: 1          btc_nBits: 1.95312         btc_count: 0          nHeight: 14         2024-04-10 13:24:03
ltc_nBits: 3.90624        ltc_count: 1          btc_nBits: 7.81248         btc_count: 0          nHeight: 14         2024-04-10 13:24:16
ltc_nBits: 15.625         ltc_count: 1          btc_nBits: 31.2499         btc_count: 0          nHeight: 14         2024-04-10 13:24:30
ltc_nBits: 62.4999        ltc_count: 1          btc_nBits: 125             btc_count: 0          nHeight: 14         2024-04-10 13:24:43
ltc_nBits: 249.999        ltc_count: 1          btc_nBits: 499.999         btc_count: 0          nHeight: 14         2024-04-10 13:24:56
ltc_nBits: 999.998        ltc_count: 1          btc_nBits: 2000            btc_count: 0          nHeight: 14         2024-04-10 13:25:10
ltc_nBits: 3999.99        ltc_count: 1          btc_nBits: 7999.98         btc_count: 0          nHeight: 14         2024-04-10 13:25:23
ltc_nBits: 4.65654e-10    ltc_count: 1          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2          2024-04-10 13:40:45
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 4          2024-04-10 13:40:45
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 6          2024-04-10 13:40:45
ltc_nBits: 4.65655e-08    ltc_count: 2          btc_nBits: 4.65654e-07     btc_count: 0          nHeight: 8          2024-04-10 13:40:45
ltc_nBits: 9.31313e-07    ltc_count: 2          btc_nBits: 1.86262e-06     btc_count: 0          nHeight: 10         2024-04-10 13:40:45
ltc_nBits: 3.72525e-06    ltc_count: 2          btc_nBits: 7.45051e-06     btc_count: 0          nHeight: 12         2024-04-10 13:41:21
ltc_nBits: 1.49011e-05    ltc_count: 2          btc_nBits: 2.98023e-05     btc_count: 0          nHeight: 14         2024-04-10 13:41:26
ltc_nBits: 5.96045e-05    ltc_count: 2          btc_nBits: 0.000119209     btc_count: 0          nHeight: 16         2024-04-10 13:41:36
ltc_nBits: 0.000238418    ltc_count: 1          btc_nBits: 0.000476836     btc_count: 0          nHeight: 16         2024-04-10 13:41:50
ltc_nBits: 0.000953672    ltc_count: 1          btc_nBits: 0.00190734      btc_count: 0          nHeight: 16         2024-04-10 13:42:03
ltc_nBits: 0.00381469     ltc_count: 1          btc_nBits: 0.00762938      btc_count: 0          nHeight: 16         2024-04-10 13:42:17
ltc_nBits: 0.0152588      ltc_count: 1          btc_nBits: 0.0305175       btc_count: 0          nHeight: 16         2024-04-10 13:42:31
ltc_nBits: 0.061035       ltc_count: 1          btc_nBits: 0.12207         btc_count: 0          nHeight: 16         2024-04-10 13:42:44
ltc_nBits: 0.24414        ltc_count: 1          btc_nBits: 0.48828         btc_count: 0          nHeight: 16         2024-04-10 13:42:58
ltc_nBits: 0.97656        ltc_count: 1          btc_nBits: 1.95312         btc_count: 0          nHeight: 16         2024-04-10 13:43:11
ltc_nBits: 3.90624        ltc_count: 1          btc_nBits: 7.81248         btc_count: 0          nHeight: 16         2024-04-10 13:43:24
ltc_nBits: 15.625         ltc_count: 1          btc_nBits: 31.2499         btc_count: 0          nHeight: 16         2024-04-10 13:43:38
ltc_nBits: 62.4999        ltc_count: 1          btc_nBits: 125             btc_count: 0          nHeight: 16         2024-04-10 13:43:51
ltc_nBits: 249.999        ltc_count: 1          btc_nBits: 499.999         btc_count: 0          nHeight: 16         2024-04-10 13:44:04
ltc_nBits: 999.998        ltc_count: 1          btc_nBits: 2000            btc_count: 0          nHeight: 16         2024-04-10 13:44:18
ltc_nBits: 3999.99        ltc_count: 1          btc_nBits: 7999.98         btc_count: 0          nHeight: 16         2024-04-10 13:44:32
ltc_nBits: 16000          ltc_count: 1          btc_nBits: 31999.9         btc_count: 0          nHeight: 16         2024-04-10 13:44:46
ltc_nBits: 4.65654e-10    ltc_count: 1          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2          2024-04-10 13:48:55
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 4          2024-04-10 13:48:55
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 6          2024-04-10 13:48:55
ltc_nBits: 4.65655e-08    ltc_count: 2          btc_nBits: 4.65654e-07     btc_count: 0          nHeight: 8          2024-04-10 13:48:55
ltc_nBits: 9.31313e-07    ltc_count: 2          btc_nBits: 1.86262e-06     btc_count: 0          nHeight: 10         2024-04-10 13:48:56
ltc_nBits: 4.65654e-10    ltc_count: 2015       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2016       2024-04-10 19:46:46
ltc_nBits: 4.65654e-10    ltc_count: 2016       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 4032       2024-04-10 19:46:51
ltc_nBits: 4.65654e-10    ltc_count: 2016       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 6048       2024-04-10 19:46:54
ltc_nBits: 4.65655e-08    ltc_count: 2016       btc_nBits: 4.65654e-07     btc_count: 0          nHeight: 8064       2024-04-10 19:46:58
ltc_nBits: 4.65654e-10    ltc_count: 2015       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2016       2024-04-10 21:51:15
ltc_nBits: 4.65654e-10    ltc_count: 2015       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2016       2024-04-10 22:08:15
ltc_nBits: 4.65654e-10    ltc_count: 2016       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 4032       2024-04-10 22:11:13
ltc_nBits: 4.65654e-10    ltc_count: 2016       btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 6048       2024-04-10 22:23:26
ltc_nBits: 4.65655e-08    ltc_count: 2016       btc_nBits: 4.65654e-07     btc_count: 0          nHeight: 8064       2024-04-10 22:23:28
ltc_nBits: 2.32827e-07    ltc_count: 2016       btc_nBits: 1.86262e-06     btc_count: 0          nHeight: 10080      2024-04-10 22:25:36
ltc_nBits:     1.83396e-09ltc_count:       2016 btc_nBits:     1.83396e-09 btc_count:          0 nHeight:       2016 2024-04-15 08:02:57
